title,category,description,price,link
Venza MidCentury Modern Walnut Wood Black Faux Leather 2Seater Loveseat,sofas-and-sectionals,Look forward to unwinding after a long day with the casual and relaxing design of the Venza 2seater loveseat. Constructed of solid rubberwood frame for strength and longlasting durability this midcentury moderninspired settee is built with clean paneled lines on the back bringing relaxing vibes into your living room and complementing your home with lavish style. Cushions are upholstered in a soft but resilient black faux leather for plush comfort and lasting good looks. Featuring splayed legs with sloping arms for a mix of minimalist and contemporary styling in your space the Venza is perfect as a lounge seating or an occasional seating in your living area bedroom or in a lounge arrangement public waiting area or private office. Made in Malaysia the Venza requires assembly.,407,https://www.houzz.com/products/venza-mid-century-modern-walnut-wood-black-faux-leather-2-seater-loveseat-prvw-vr~102949655
Venza MidCentury Modern Walnut Wood Light Brown Fabric Upholstered Lounge Chair,armchairs-and-accent-chairs,Look forward to unwinding after a long day with the casual and relaxing design of the Venza 1seater lounge chair. Constructed of solid rubberwood frame for strength and longlasting durability this midcentury moderninspired armchair is built with clean paneled lines on the back bringing relaxing vibes into your living room and complementing your home with lavish style. Cushions are upholstered in a soft but resilient light brown polyester fabric for plush comfort and lasting good looks. Featuring splayed legs with sloping arms for a mix of minimalist and contemporary styling in your space the Venza is perfect as a lounge chair or an occasional chair in your living area bedroom or in a lounge arrangement public waiting area or private office. Made in Malaysia the Venza requires assembly.,258,https://www.houzz.com/products/venza-mid-century-modern-walnut-wood-light-brown-fabric-upholstered-lounge-chair-prvw-vr~159138388
Vera Light Gray Fabric Upholstered Ottoman,ottomans-and-cubes,Embrace luxury in your casual space with the understated comfort of the Vera ottoman. Constructed of solid rubberwood frame in dark walnut stain the Vera is upholstered in light Gray polyester fabric providing exceptional strength while maintaining compact and smooth surface texture. Padded with highdensity furniture foam for structural support the Vera features sleek design with tapered legs and Scandinavianinspired midcentury styleslines for contemporary looks. Made in Malaysia the ottoman requires assembly.,66,https://www.houzz.com/products/vera-light-gray-fabric-upholstered-ottoman-prvw-vr~120649185
Verona Accent Chair Orange,armchairs-and-accent-chairs,"The retroinspired wood framing of the Verona Collection will perfectly accent your modern home dcor. Subtle contouring to the chairs wood frame is finished in walnut presenting as a classic complement to the bold hues and neutral tones of the 5 offered fabrics that cover the padded seats and backs  orange blue light brown gray and dark gray.Solid rubber wood frameHighresiliency foam cushionPolyester upholsteredWalnut wood finishAttached back and seat cushionAssembly requiredWeight capacity 300lbsAdditional dimensionSeat Width 22.5""Seat Depth 21.5""Seat Height 18""Arm height 21.75""",313,https://www.houzz.com/products/verona-accent-chair-orange-prvw-vr~141243457
Vesper Curved Armless Right Chaise White,chaise-lounge-chairs,DescriptionThe Vesper Curved Modular Collection oozes a sophisticated and chic vibe with its sensuous curves low profile seating and modular configurability. Covered in a White Shearling fabric and accented by the Black Wood angular legs the contrast is strikingly crisp. The Vesper collection is truly Fashion  Function. Seating Height is 16 Inches.FeaturesWhite Shearling Polyester FabricContoured Curved Design w/ Connector BracketsGently Sloped Back for Stylish DesignSeat Height 16 InchesLifetime Warranty on the FrameSpecificationsStyle ContemporaryMaterial FabricColors WhiteSizeArmless Chair 68L x 38W x 30HIncludesOrder Include Armless ChairWarrantyLimited Manufacturer Warranty,1998,https://www.houzz.com/products/vesper-curved-armless-right-chaise-white-prvw-vr~187317532
Victoria Light Gray Linen Loveseat With Metal Legs Side Pockets and Pillows,sofas-and-sectionals,"Bring style to your home with the Victoria loveseat. Featuring a solid build framework and sturdy metal leg along with the classically designed tufted seating and back. The foamfilled seats with pocket coil springs provides the support and comfort you need to unwind after a long day. Keep your phone and magazine within reach by storing them in the side pockets. This aesthetic loveseat completes the dcor to any living space.Tufted CushionsPhone PocketMagazine/Tablet Pouch2 Throw Pillows Included19.3"" Seat Height22"" Seat Depth44"" Seat Width25.6"" Arm Height17.3"" Seat Back Height5.9"" Silver Metal LegFoam filled seats with Pocket Coil Springs",424,https://www.houzz.com/products/victoria-light-gray-linen-loveseat-with-metal-legs-side-pockets-and-pillows-prvw-vr~186297230
Victoria Ottoman Bonded Leather Brown,ottomans-and-cubes,An ottoman for 2 or 3 people or the center of the party. 36 inch round moss green fabric ottoman designed for a lot of family use. Armen Living is the quintessential modernday furniture designer and manufacturer. With flexibility and speed to market Armen Living exceeds the customer s expectations at every level of interaction. Armen Living not only delivers sensational products of exceptional quality but also offers extraordinarily powerful reliability and capability only limited by the imagination. Our client relationships are fully supported and sustained by a stellar name legendary history and enduring reputation. The groundbreaking new Armen Living line represents a refreshingly innovative creative collaboration with top designers in the home furnishings industry. The result is a uniquely modern collection gorgeously enhanced by sophisticated retro aesthetics. Armen Living celebrates bold individuality vibrant youthfulness sensual refinement and expert craftsmanship at fiscally sensible price points. Each piece conveys pleasure and exudes self expression while resonating with the contemporary chic lifestyle.,565,https://www.houzz.com/products/victoria-ottoman-bonded-leather-brown-prvw-vr~54674758
Victorian Loveseat Padded Seat With Button Tufted Backrest Grey/Dark Brown,sofas-and-sectionals,Meet your new furniture crush an opulent velvet Loveseat in rich Grey. The bold baroque aesthetic is highlighted by refined traditional details that the true connoisseur will recognize including elegant scroll arms Classic tufting Rivet Studs and sensual turned legs that would make the Victorians blush.Dimensions (inches) 30. 50 D 51. 50 W 30. 75 H. Seat 22. 00 D 37. 25 W 17. 50 HSumptuous show  stopping velvet  has the lust  worthy design of our chesterfield curved Loveseat got you all fired up Envelop yourself in its sweeping curves and enjoy a romantic Tryst with your Beau The plush velvet finish is irresistibly tactile the rich regal color has a delicious Depth,709,https://www.houzz.com/products/victorian-loveseat-padded-seat-with-button-tufted-backrest-grey-dark-brown-prvw-vr~169981881
vidaXL Chaise Lounge w/ Buttons Artificial Leather Brown Living Room Furniture,chaise-lounge-chairs,"This elegant brown chaise lounge will be a great addition to your bedroom living room or lounge. Thanks to the ergonomic scroll design the chaise lounge is very comfortable to lie on. It features beautiful buttontufted detailing and stable legs. Made of soft artificial leather the lounge provides extra seating comfort and is also easy to clean. Our fully padded contoured chaise lounge will bring charm and elegance to wherever it goes.Color BrownMaterial Wooden frame  artificial leather upholstery plywoodOverall dimensions 57"" x 20.5"" x 30.3"" (L x W x H)Seat height 16.5""Fabric Cotton 13 Polyester 20 Polyurethane 7 PVC 60",282,https://www.houzz.com/products/vidaxl-chaise-lounge-w-buttons-artificial-leather-brown-living-room-furniture-prvw-vr~93991421
"vidaXL Coffee Table High Gloss White 33.5"" Accent Tea Side Living Room Stand",coffee-and-accent-tables,"This rectangular coffee table in high gloss white has a modern elegant look and feel and will complement the furniture in your home. It can be used as a coffee table or as a side table. Made of highquality MDF with a high gloss finish the table is easy to clean with a damp cloth.Color WhiteMaterial MDF with a high gloss finishOverall dimensions 33.5"" x 21.7"" x 12.2"" (L x W x H)Base dimensions 20.9"" x 10.6"" x 11.3"" (L x W x H)",156,https://www.houzz.com/products/vidaxl-coffee-table-high-gloss-white-335-accent-tea-side-living-room-stand-prvw-vr~131330146
"vidaXL Coffee Table MDF High Gloss Black 33.5"" Accent Tea Side Living Room",coffee-and-accent-tables,"This rectangular coffee table in high gloss black has a modern elegant look and feel and will complement the furniture in your home. It can be used as a coffee table or as a side table. Made of highquality MDF with a high gloss finish the table is easy to clean with a damp cloth.Color BlackMaterial MDF with a high gloss finishOverall dimensions 33.5"" x 21.7"" x 12.2"" (L x W x H)Base dimensions 20.9"" x 10.6"" x 11.3"" (L x W x H)",161,https://www.houzz.com/products/vidaxl-coffee-table-mdf-high-gloss-black-335-accent-tea-side-living-room-prvw-vr~131330151
vidaXL Coffee Table Solid Reclaimed Wood Round Couch End Side Telephone Table,coffee-and-accent-tables,"This antiquestyle reclaimed solid wooden coffee table is a timeless living accessory for your home. Its solid wood top provides a generous surface for placing your glasses vases fruits or ornaments on. And robust iron pin legs make the table stable and secure. This exotic coffee table is made from reclaimed wood which means that every piece of furniture is unique and slightly different from each other. The furniture made from reclaimed wood has characteristics of different wood like teakwoodacacia mango wood saal wood etc. Reclaimed wood is solid stable durable and beautiful. The nail holes or clearfaced grains bring their history with them and invite another generation to permeate them with their own. Keeping this piece of furniture at home will show your concept of resource conservation environment protection and sustainable development. Pure handmade craftsmanship adds the vintage spectacular style to the coffee table and feasts you with exoticism. Every process of recombining polishing painting and waxing is elaborately prepared. Relax with your family and friends around this unique and original coffee table Important note colors vary from piece to piece making each of our coffee tables unique the delivery is random.Material Reclaimed solid woodTotal size 27.6"" x 15"" ( x H)Multicolor wood with iron pin legsPure handmadePolished partly painted  waxed",226,https://www.houzz.com/products/vidaxl-coffee-table-solid-reclaimed-wood-round-couch-end-side-telephone-table-prvw-vr~93990561
vidaXL Coffee Table w/ Drawers Vintage Reclaimed Wood Side Living Room Couch,coffee-and-accent-tables,"This industrialstyle wooden coffee table exudes a vintage charm and will make a timeless addition to your home. The coffee table can also be used as a side table or end table. The retro coffee table is handmade of reclaimed wood which is stable durable and beautiful and has the characteristics of different woods like teak mango wood acacia recycled wood hard wood etc. Every step of the process is carried out with the greatest care be it polishing painting or lacquering. The craftsmanship and the beautiful wood grains make every piece of furniture unique and slightly different from the next. In addition the 5 drawers and the large interior compartment provide ample space for any items youd like to keep within reach. Important note The colors vary from piece to piece making each of our tables unique the delivery is random.Material Reclaimed woodDimensions 27.6"" x 27.6"" x 15"" (L x W x H)Polished painted and lacqueredWith 5 drawers and 1 large interior storage compartmentAssembly is really easy",355,https://www.houzz.com/products/vidaxl-coffee-table-w-drawers-vintage-reclaimed-wood-side-living-room-couch-prvw-vr~133482318
"vidaXL Console Table 43.3"" Wood Home Living Room Accent End Hallway Display",console-tables,"Add a touch of elegance to your home decor with our classic wooden console table Made of MDF solid pine wood and a unique paulownia veneer this console table will make a great addition to your interior. It can also be used as a side table or sideboard. The table has a sturdy MDF table top on which you can place decorative items like fruit baskets or vases. Solid pine wood legs guarantee its stability and durability ensuring years of service. Additionally the 2 drawers provide ample space for keeping all kinds of smaller items organized and within reach. The shelf offers an extra place for storing your shoes and other belongings.Color Natural wood ColorDimensions 43.3"" x 13.7"" x 31.4"" (L x W x H)Material Solid pine wood leg  MDF  paulownia veneerWith 3 drawers and a shelf",113,https://www.houzz.com/products/vidaxl-console-table-433-wood-home-living-room-accent-end-hallway-display-prvw-vr~188842345
"vidaXL Console Table 47.2""x13.8""x29.2"" Solid Reclaimed Wood Living Room Desk",coffee-and-accent-tables,"This wooden console table is stylish yet practical. It can be used as a dinner table as well as an office desk. The gracious design will make this end table a centerpiece in any room. This accent table is made of solid reclaimed wood and powercoated steel enabling it considerably sturdy and durable. Furniture made from reclaimed wood has the characteristics of different woods like teak mango wood and acacia. This means the reclaimed wood retains the characteristics of these different types of wood. Reclaimed wood is already aged weathered and dried and accordingly it doesnt shrink or bend. Every step of the construction process is carried out with the greatest care be it polishing painting and lacquering. The craftsmanship and the aesthetically appealing wood grains endow every piece of furniture sui generis and slightly different from the next. The assembly is easy. Important note The wood grains and colors may vary from piece to piece making each of our console tables unique the delivery is random.Material Reclaimed wood and powercoated steel frameDimensions 47.2"" x 13.8"" x 29.2"" (L x W x H)Fully handmadePolished painted and lacquered",146,https://www.houzz.com/products/vidaxl-console-table-472x138x292-solid-reclaimed-wood-living-room-desk-prvw-vr~188842400
vidaXL Console Table Antique White Wood Wooden TV Stand Storage Table Funiture,console-tables,"This wooden console table is stylish as well as practical. It can also be used as a desk side table or telephone stand. The elegant design will make this table the focal point of any room. It has a sturdy top on which you can place decorative items like fruit baskets or vases. The table is made of premium poplar wood and paulownia wood the strong legs contribute to the sturdy construction. Additionally 2 drawers and an open compartment will offer ample storage space. The console table is easy to assemble. Important note In order to prevent overturning this product must be used with the wall attachment device provided.Color Antique whiteMaterial Poplar wood and Paulownia woodDimensions 43.3"" x 17.7"" x 29.9"" (L x W x H)With 2 drawers and an open compartmentPolished painted and lacqueredCan also be a deskWARNING In order to prevent overturning this product must be used with the wall attachment device provided",222,https://www.houzz.com/products/vidaxl-console-table-antique-white-wood-wooden-tv-stand-storage-table-funiture-prvw-vr~179752161
"Vidaxl Console Table Solid Oak Wood 19.7""x12.6""x29.5"" Brown",console-tables,"vidaXL Console Table Solid Oak Wood 19.7""x12.6""x29.5"" BrownvidaXL Console Table Solid Oak Wood 19.7""x12.6""x29.5"" Brown  243932 This wooden console table is simple yet stylish. It will add a rustic look to your living room. Expertly crafted from solid oak the console table is very sturdy and durable. Thanks to its compact design you are sure to find a spot for our console table almost anywhere. The sturdy tabletop is ideal for displaying decorative objects photo frames or potted plants. The drawer provides additional space for keeping your small items. It can also be used as a telephone table hall table end table etc. Assembly is easy.Model No  243932Brand  vidaXLColor BrownMaterial Solid oak  MDFDimensions 19.7"" x 12.6"" x 29.5"" (L x W x H)With 1 smoothly running drawer with knobEasy to assembleWARNING In order to prevent overturning this product must be used with the wall attachment device providedCalifornia Proposition 65More details about preventing your furniture from tipping over can be found hereColor Brown",180,https://www.houzz.com/products/vidaxl-console-table-solid-oak-wood-197x126x295-brown-prvw-vr~171558338
vidaXL Console Table with 3 Drawers Reclaimed Wood Entryway Hall Furniture,console-tables,"This wooden side table with 3 drawers is designed to be placed in the corner of any room or at the end of the corridor. The tabletop can be used to display decorative objects photo frames or even potted plants. The table features 3 pullout drawers for small items like keys notepads pens and other knickknacks which offers you sufficient storage space.This long table is made from reclaimed wood which means that every piece of furniture is unique and slightly different from each other. The furniture made from reclaimed wood has characteristics of different wood like teakwood acacia mango wood saal wood etc. Reclaimed wood is solid stable durable and beautiful. The nail holes or clearfaced grains bring their history with them and invite another generation to permeate them with their own. Keeping this piece of furniture at home will show your concept of resource conservation environment protection and sustainable development.In addition pure handmade craftsmanship adds a vintage spectacular style to the table and feasts you with exoticism. Every process of recombining polishing painting and waxing is elaborately prepared. The antique table will surely be a perfect addition to your homeImportant note colors vary from piece to piece making each of our tables unique the delivery is random.Pure handmadeSize 59"" x 12"" x 30"" (L x W x H)Material Reclaimed solid woodMulticolor wood with iron knobsPolished partly painted  waxed",312,https://www.houzz.com/products/vidaxl-console-table-with-3-drawers-reclaimed-wood-entryway-hall-furniture-prvw-vr~93989755
vidaXL Console Table Wood Wooden TV Stand Storage Table Hallway Furniture,console-tables,"This wooden console table is stylish as well as practical. It can also be used as a desk side table or telephone stand. The elegant design will make this table the focal point of any room. It has a sturdy top on which you can place decorative items like fruit baskets or vases. The table is made of premium poplar wood and paulownia wood the strong legs contribute to the sturdy construction. Additionally 2 drawers and an open compartment will offer ample storage space. The console table is easy to assemble. Important note In order to prevent overturning this product must be used with the wall attachment device provided.Color Light wood Color and whiteMaterial Poplar wood and Paulownia woodDimensions 43.3"" x 17.7"" x 29.9"" (L x W x H)With 2 drawers and an open compartmentPolished painted and lacqueredCan also be a deskWARNING In order to prevent overturning this product must be used with the wall attachment device provided",222,https://www.houzz.com/products/vidaxl-console-table-wood-wooden-tv-stand-storage-table-hallway-furniture-prvw-vr~179752079
vidaXL Cube Armchair with Chrome Feet Real Leather Black Luxury Furniture Home,armchairs-and-accent-chairs,"This modern design of this gorgeous armchair adds a touch of timeless elegance to your living space. With a durable wooden frame and leather upholstery (19 real leather) this cube armchair is sturdy yet comfortable and designed for years of use. This high quality armchair has a supple feel and is supported by solid chrome feet which bring extra stability. The comfortable armrests high tensile pillow and ergonomic design make this chair extremely comfortable. This stylish leather armchair will bring a touch of elegance to your living space.Color BlackMaterial Wooden frame  leather upholstery (19 real leather) plywoodOverall dimensions 2 9"" x 2 x 2 5"" (W x D x H)Seat dimensions 1 9"" x 1 11"" (W x D)Seat height from the ground 1 4""Armrest height from the ground 24""Pillow dimensions 1 9"" x 1 1"" x 6"" (L x W x H)Back height 7""Fabric Leather 19 Cotton 3 Polyester 4 Polyurethane 2 PVC 73",315,https://www.houzz.com/products/vidaxl-cube-armchair-with-chrome-feet-real-leather-black-luxury-furniture-home-prvw-vr~171514177
vidaXL End Table w/ 1 Drawer 1 Door Reclaimed Wood Side Storage Cabinet Stand,side-tables-and-accent-tables,"This antiquestyle wooden end table offers you certain storage space and helps you to maintain your items in great order. You can also put a desk lamp toiletries or some decorations on the sturdy top surface.This storage end table is made from reclaimed wood which means that every piece of furniture is unique and slightly different from each other. The furniture made from reclaimed wood has characteristics of different woods like teakwood acacia mango wood saal wood etc. Reclaimed wood is solid stable durable and beautiful. The nail holes or clearfaced grains bring their history with them and invite another generation to permeate them with their own. Keeping this piece of furniture at home will show your concept of resource conservation environment protection and sustainable development.Pure handmade crafting adds the vintage spectacular style to the end table and feasts you with exotic flavor. Every process of recombining polishing painting and waxing is elaborately prepared. The antique end table will surely be a perfect addition to your homeImportant note As each piece in the range is hand finished using a unique blend of reclaimed woods every end table is slightly different in colors. The delivery is random.Materials Reclaimed solid woodTotal size 18"" x 13"" x 22"" (L x W x H)Size of the top drawer 13"" x 11"" x 3"" (L x W x H)Size of the below cupboard 13"" x 12"" x 11"" (L x W x H)Multicolor wood with iron ringpullsPure handmadePolished partly painted  waxed",238,https://www.houzz.com/products/vidaxl-end-table-w-1-drawer-1-door-reclaimed-wood-side-storage-cabinet-stand-prvw-vr~93989663
vidaXL Plant Stand Set 3 Pieces Vintage Style Metal Antique White Display Rack,coffee-and-accent-tables,"Showcase flowers or plants on our antiquelook plant stand set The plant stands are made of metal with an antiquelook rusty finish and beautiful decorative details which will give your home an air of elegance. Delivery includes 3 stands in different sizes. The nesting plant stands can be stored underneath each other to save space.Color Antique whiteMaterial MetalDimensions (L) 11.8"" x 27.5"" (Diameter x H)Dimensions (M) 9.8"" x 23.6"" (Diameter x H)Dimensions (S) 7.8"" x 19.6"" (Diameter x H)With exquisite decorative detailsVintage styleEasy to assembleDelivery includes 3 plant stands in different sizes",78,https://www.houzz.com/products/vidaxl-plant-stand-set-3-pieces-vintage-style-metal-antique-white-display-rack-prvw-vr~159762059
vidaXL Rough Mango Wood TV Cabinet TV Stand HiFi Media Unit Stereo Cabinet,entertainment-centers-and-tv-stand,"This stylish wooden TV cabinet featuring an industrial style is meant to be the focal point of your living room or entertainment area. It can also be used as a coffee table sideboard low board etc. The TV stand is made of rough mango wood which is a tropical hardwood. It has the strength to bear the weight and also stand the wear and tear of time. Additionally the exquisite craftsmanship and beautiful wood grains make every piece slightly different from the next. The powdercoated iron legs add its extra stability. The bottom shelf enables you to keep DVD players game consoles streaming devices and media carriers neatly organized. Important note The colors vary from piece to piece making each piece unique the delivery is random.Material Solid rough mango wood with a natural finish powdercoated ironDimensions 63"" x 15.7"" x 15.7"" (W x D x H)Assembly required Yes",219,https://www.houzz.com/products/vidaxl-rough-mango-wood-tv-cabinet-tv-stand-hifi-media-unit-stereo-cabinet-prvw-vr~173098184
vidaXL Sofa Bed w/ 2 Pillows Artificial Leather Cream White Adjustable Seat,sofas-and-sectionals,"This versatile highquality sofa bed will be perfect for accommodating unexpected overnight guests while providing a comfortable seating space during the day. The highquality wooden frame contributes to its sturdiness while it is also thickly padded for added comfort. This sofa bed can be converted from a sofa to a bed and back again quickly and easily. As a sofa it allows you to choose 3 different reclining positions. The included two pillows are made of highquality material adding more comfort. Featuring a contemporary design this sofa bed will complement any decor.Color Cream whiteMaterial Wooden frame  artificial leather plywoodCan be easily converted to a bedSofa dimensionTotal size 66.1"" x 30.3"" x (24.2"" / 25.2"" / 26"") (L x W x H)Seat width 66.1""Seat depth 16.1""Backrest height 16.1""Seat height from the ground 11.8""With 3 adjustable positionsBed dimensions (when fully extended) 66.1"" x 32.2"" (L x W)Two pillows includedPillow size 15"" x 8.7"" x 2.4"" (L x W x H)Fabric Cotton 4 Polyester 2 PVC 95",220,https://www.houzz.com/products/vidaxl-sofa-bed-w-2-pillows-artificial-leather-cream-white-adjustable-seat-prvw-vr~171558397
vidaXL Solid Acacia Wood Coffee Table Vshape Side End Accent Couch Wooden,coffee-and-accent-tables,"This wooden coffee table adds a vintage look to your living room or any room you place it. This side table is made of solid acacia wood making it stable and durable. The craftsmanship and the beautiful wood grains make every piece of furniture unique and slightly different from the next. This accent table also serves as a couch table a accent table or a living room table. Important note Colors and grains may vary from piece to piece making each piece unique the delivery is random.Material Solid acacia wood with a natural finishDimensions 26"" x 26"" x 11.8"" (L x W x H)Features V shapeAssembly required No",221,https://www.houzz.com/products/vidaxl-solid-acacia-wood-coffee-table-v-shape-side-end-accent-couch-wooden-prvw-vr~173455002
vidaXL Solid Acacia Wood Console Table with Live Edges End Side Accent Wooden,console-tables,"This wooden console table adds an industrial look and is suitable for your living space. The hall cabinet is handmade out from solid acacia wood a hardwood with dense grains making it stable and durable. The steel frame also adds extra stability. Additionally the woods live edges follow the natural shape of the tree increasing the beauty of wooden cabinet. The included 2 drawers also provide storage space for your items within reach. Important note Colours and grains vary from piece to piece making each piece unique the delivery is random.Material Solid acacia wood with a natural finish steel with black finishDimensions 39.4"" x 13.8"" x 29.9"" (L x W x H)Assembly required YesWARNING In order to prevent overturning this product must be used with the wall attachment device provided.",224,https://www.houzz.com/products/vidaxl-solid-acacia-wood-console-table-with-live-edges-end-side-accent-wooden-prvw-vr~179754525
vidaXL Solid Acacia Wood Side Table Set 2 Pieces Wooden End Table Plant Stand,side-tables-and-accent-tables,"Our set of 2 wooden end tables will make a timeless addition to your interior decor. Crafted from solid acacia wood the tables are durable and stable. The sturdy surface is ideal for potted plants. The sturdy steel frames contribute to the sets stability as well as its industrial style. Every step of the construction process is carried out with the greatest care be it polishing painting or lacquering. Assembly is easy. Delivery includes 2 side tables in different sizes. Important note The colors and grains vary from piece to piece making each piece unique and slightly different from the next the delivery is random.Material Solid acacia wood  powdercoated steelDimensions (small) 11.8"" x 11.8"" x 17.7"" (W x D x H)Dimensions (large) 11.8"" x 11.8"" x 23.6"" (W x D x H)Polished painted and lacqueredEasy assemblyDelivery includes 2 side tables in different sizes",95,https://www.houzz.com/products/vidaxl-solid-acacia-wood-side-table-set-2-pieces-wooden-end-table-plant-stand-prvw-vr~188898012
vidaXL Solid Acacia Wood TV Cabinet Wooden Stereo Plasma Cabinet Furniture,entertainment-centers-and-tv-stand,"This classic unique wooden TV cabinet is meant to be an excellent addition to your bedroom and living room The stereo cabinet is made of solid acacia wood making it stable and durable. The craftsmanship and the beautiful wood grains make every piece of furniture unique and slightly different from the next. Additionally this media unit has a media hole along with 1 compartment and 3 drawers providing ample storage space for keeping your essential items organized and within reach. Important note Colors and grains vary from piece to piece making each piece unique the delivery is random as well.Material Solid acacia wood with a natural finishDimensions 43.3"" x 11.8"" x 15.7"" (W x D x H)Compartment Dimensions 41.7"" x 11"" x 4.7"" (W x D x H)Drawer Dimensions 11.4"" x 8.3"" x 3.7"" (W x D x H)Assembly required Yes",277,https://www.houzz.com/products/vidaxl-solid-acacia-wood-tv-cabinet-wooden-stereo-plasma-cabinet-furniture-prvw-vr~186583814
vidaXL Solid Brushed Acacia Wood TV Cabinet TV Unit Stand Side Home Table,entertainment-centers-and-tv-stand,"Made of solid acacia wood with a brushed finish this wooden TV cabinet is highly durable and has a rustic look and feel that will suit any bedroom or living room. This TV stand features a spacious cabinet for knickknacks and two shelves for DVD players media carriers or gaming consoles. Two convenient cable outlets allow you to neatly keep all wires out of sight. Assembly is very easy.Material Solid acacia wood with a brushed finishOverall dimensions 55"" x 15"" x 15.7"" (L x W x H)With two convenient cable outletsAssembly is very easy",227,https://www.houzz.com/products/vidaxl-solid-brushed-acacia-wood-tv-cabinet-tv-unit-stand-side-home-table-prvw-vr~131625963
vidaXL Solid Mango Wood Aviator TV Cabinet Stand Lowboard Living Room Storage,entertainment-centers-and-tv-stand,"This Aviator TV stand with a vintage style will become the focal point of your living room or entertainment area. Made of solid mango wood with polished aluminum cladding it is stable durable and easy to clean. The 1 drawer 2 doors and 1 open compartment provide ample space for you to keep your DVD player game console streaming device and media carrier neatly organized. The wide top can be used to place or display decorative objects like photo frames or even potted plants.Color Silver and brownMaterial Solid mango wood aluminumDimensions 47.2"" x 11.8"" x 15.7"" (W x D x H)Solid mango wood with aluminum claddingWith 1 drawer 2 doors and 1 open compartmentAssembly required Yes",245,https://www.houzz.com/products/vidaxl-solid-mango-wood-aviator-tv-cabinet-stand-lowboard-living-room-storage-prvw-vr~171660194
vidaXL Solid Mango Wood Console Table Living Room Furniture Hall Side Table,console-tables,"This wooden console table exudes a rustic charm and will make a great addition to your interior. The side table is made of solid mango wood that has been polished painted and lacquered but still has its natural colour and a rough look. This table is fully handmade and the beautiful wood grains make every piece of furniture unique and slightly different from the next. This side table has a sturdy and stable surface on which you can place fruit baskets vases or other decorative items. This console table has four drawers and a shelf which provide ample space for keeping your magazines books and other small items within reach. Assembly is easy. Important note The colours vary from piece to piece making each piece unique the delivery is random.Color Gray oak finishMaterial Solid mango woodDimension 39.4"" x 11.8"" x 29.9"" (W x D x H)With 1 shelf and 4 drawersPolished painted and lacqueredDurable and sturdyAssembly required YesWARNING In order to prevent overturning this product must be used with wall attachment device provided.",223,https://www.houzz.com/products/vidaxl-solid-mango-wood-console-table-living-room-furniture-hall-side-table-prvw-vr~184209633
vidaXL Solid Reclaimed Wood Side End Table Storage Cabinet Nightstand 1 Drawer,side-tables-and-accent-tables,"This retro wooden side table with a drawer for extra storage space will make a stylish addition to your home. It can also be used as a nightstand night cabinet bedroom cabinet living room table drawer cabinet bedroom cabinet end table telephone stand etc. This table is made of solid reclaimed wood which means that every piece of furniture is unique and slightly different from the next. Furniture made from reclaimed wood has the characteristics of different woods like teak mango wood and acacia. Reclaimed wood is solid stable durable and beautiful. Signs of wear and visible grain structure give each piece its own history and a unique look. The side table is fully handmade and the craftsmanship adds to its spectacular retro style. Every step of the process is carried out with the greatest care be it recombining polishing painting or waxing. Important note colors vary from piece to piece making each of our side tables unique. The delivery is random.Color MulticolorMaterial Solid reclaimed woodDimensions 17"" x 13"" x 20"" (L x W x H)Fully handmadePolished partly painted and waxed",114,https://www.houzz.com/products/vidaxl-solid-reclaimed-wood-side-end-table-storage-cabinet-nightstand-1-drawer-prvw-vr~171557907
"vidaXL Solid Sheesham Wood TV Cabinet 55.1"" Media Entertainment Center Stand",entertainment-centers-and-tv-stand,"Bring the luxury of midcentury inspired design into your home with this solid sheesham wood TV cabinet It will make a timeless addition to your living room or entertainment area. The HiFi cabinet is made of solid sheesham wood. Sheesham also known as rosewood or palisander is a tropical hardwood famous for its rich grain. The beautiful wood grains make each of our lowboard unique and slightly different from the others. This stereo cabinet is supported by sturdy metal feet which also adds an aesthetic appeal. Additionally this plasma cabinet has 2 drawers 2 shelves and 1 compartment providing ample space for storing your DVD player game console media carriers etc while its strong brass powdercoated iron legs contribute to the sturdy construction. Important note The colors vary from piece to piece making each of our wooden cabinet unique the delivery is random.Color BrownMaterial Solid sheesham wood and brass powdercoated ironDimensions 55.1""x11.8""x17.7"" (W x D x H)With 2 drawers 2 shelves and 1 compartment with doorPolished painted and lacquered",283,https://www.houzz.com/products/vidaxl-solid-sheesham-wood-tv-cabinet-551-media-entertainment-center-stand-prvw-vr~158259009
vidaXL Solid Teak Console Table Industrial End Side Living Room Furniture,console-tables,"This striking console table has a cool industrial design that will make it a distinctive addition to your living room. The tabletop is made of solid teak and provides a stable and secure surface on which you can place your drinks vases fruit bowls or decorative items. It has been given a decorative glass and resin inlay that adds to its striking look. The sturdy mahogany legs make this coffee table very stable and durable. Assembly is easy. Important note The wood color and grain as well as the pattern of the glass and resin inlay vary from piece to piece making each of our console tables unique the delivery is random.Color Brown and blackTabletop material Teak (sanded and varnished) with glass and resin inlayLeg material Mahogany wood with black paintDimensions 39.4"" x 13.8"" x 29.5"" (L x W x H)Easy assemblyWARNING In order to prevent overturning this product must be used with the wall attachment device provided",243,https://www.houzz.com/products/vidaxl-solid-teak-console-table-industrial-end-side-living-room-furniture-prvw-vr~171664326
